Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;8940;114.974097709718;0.2596435546875;0.00426025390625
4;8941;114.986297709688;0.262176513671875;0.0042388916015625
4;8942;114.998497709657;0.26458740234375;0.00424804687499999
4;8943;115.010697709626;0.26702880859375;0.004229736328125
4;8944;115.022897709595;0.269561767578125;0.00423583984375001
4;8945;115.035097709564;0.27191162109375;0.0042144775390625
4;8946;115.047297709533;0.2744140625;0.0042236328125
4;8947;115.059497709503;0.27685546875;0.00418701171874999
4;8948;115.071697709472;0.279327392578125;0.004180908203125
4;8949;115.083897709441;0.281768798828125;0.00419006347656251
4;8950;115.09609770941;0.284210205078125;0.00416259765625
4;8951;115.108297709379;0.286590576171875;0.0041778564453125
4;8952;115.120497709349;0.28912353515625;0.00415649414062499
4;8953;115.132697709318;0.291595458984375;0.00417480468750001
4;8954;115.144897709287;0.294036865234375;0.0041656494140625
4;8955;115.157097709256;0.296600341796875;0.00413818359375
4;8956;115.169297709225;0.298980712890625;0.0041473388671875
4;8957;115.181497709195;0.30145263671875;0.004168701171875
4;8958;115.193697709164;0.303863525390625;0.00412902832031251
4;8959;115.205897709133;0.306365966796875;0.0041046142578125
4;8960;115.218097709102;0.308837890625;0.00412902832031251
4;8961;115.230297709071;0.31121826171875;0.00408935546875
4;8962;115.242497709041;0.313751220703125;0.00409545898437499
4;8963;115.25469770901;0.316162109375;0.0040924072265625
4;8964;115.266897708979;0.31866455078125;0.00409851074218751
4;8965;115.279097708948;0.321075439453125;0.004071044921875
4;8966;115.291297708917;0.3236083984375;0.00408020019531249
4;8967;115.303497708887;0.326080322265625;0.0040771484375
4;8968;115.315697708856;0.3284912109375;0.004058837890625
4;8969;115.327897708825;0.33087158203125;0.00405273437500001
4;8970;115.340097708794;0.3333740234375;0.00404968261718749
4;8971;115.352297708763;0.3358154296875;0.00404968261718749
4;8972;115.364497708733;0.338348388671875;0.0040283203125
4;8973;115.376697708702;0.340789794921875;0.00400695800781251
4;8974;115.388897708671;0.34326171875;0.0040252685546875
4;8975;115.40109770864;0.34564208984375;0.0040252685546875
4;8976;115.413297708609;0.34820556640625;0.0039947509765625
4;8977;115.425497708579;0.3505859375;0.00400695800781251
4;8978;115.437697708548;0.35308837890625;0.00402221679687501
4;8979;115.449897708517;0.355499267578125;0.0040008544921875
4;8980;115.462097708486;0.35797119140625;0.00399169921875001
4;8981;115.474297708455;0.36041259765625;0.0039947509765625
4;8982;115.486497708425;0.362823486328125;0.00400390624999999
4;8983;115.498697708394;0.365325927734375;0.0039825439453125
4;8984;115.510897708363;0.367767333984375;0.0039794921875
4;8985;115.523097708332;0.37030029296875;0.0039703369140625
4;8986;115.535297708301;0.372772216796875;0.00396118164062501
4;8987;115.547497708271;0.375213623046875;0.00397338867187499
4;8988;115.55969770824;0.377655029296875;0.00397338867187499
4;8989;115.571897708209;0.38006591796875;0.0039703369140625
4;8990;115.584097708178;0.382568359375;0.0039642333984375
4;8991;115.596297708147;0.385009765625;0.003985595703125
4;8992;115.608497708117;0.38751220703125;0.00396118164062501
4;8993;115.620697708086;0.389923095703125;0.0039642333984375
4;8994;115.632897708055;0.39239501953125;0.00395812988281249
