Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;6791;61.6499608443488;0.2738037109375;0.01162109375
4;6792;61.6580908443283;0.2762451171875;0.01168212890625
4;6793;61.6662208443078;0.278656005859375;0.011761474609375
4;6794;61.6743508442872;0.2811279296875;0.0118408203125
4;6795;61.6824808442667;0.2835693359375;0.0119415283203125
4;6796;61.6906108442462;0.286041259765625;0.0120208740234375
4;6797;61.6987408442257;0.288421630859375;0.0121124267578125
4;6798;61.7068708442051;0.290863037109375;0.0122039794921875
4;6799;61.7150008441846;0.293304443359375;0.0122894287109375
4;6800;61.7231308441641;0.295684814453125;0.0123870849609375
4;6801;61.7312608441435;0.29815673828125;0.01248779296875
4;6802;61.739390844123;0.30059814453125;0.0125823974609375
4;6803;61.7475208441025;0.303009033203125;0.0126800537109375
4;6804;61.755650844082;0.305511474609375;0.0127838134765625
4;6805;61.7637808440614;0.3079833984375;0.01287841796875
4;6806;61.7719108440409;0.310333251953125;0.012994384765625
4;6807;61.7800408440204;0.3128662109375;0.0130767822265625
4;6808;61.7881708439999;0.315277099609375;0.013201904296875
4;6809;61.7963008439793;0.317718505859375;0.0132965087890625
4;6810;61.8044308439588;0.32012939453125;0.0134033203125
4;6811;61.8125608439383;0.3226318359375;0.01351318359375
4;6812;61.8206908439178;0.325042724609375;0.013623046875
4;6813;61.8288208438972;0.32745361328125;0.01373291015625
4;6814;61.8369508438767;0.32989501953125;0.0138427734375
4;6815;61.8450808438562;0.332305908203125;0.0139556884765625
4;6816;61.8532108438357;0.334747314453125;0.014080810546875
4;6817;61.8613408438151;0.33721923828125;0.0141815185546875
4;6818;61.8694708437946;0.33966064453125;0.01429443359375
4;6819;61.8776008437741;0.34210205078125;0.0144012451171875
4;6820;61.8857308437535;0.344573974609375;0.014501953125
4;6821;61.893860843733;0.34698486328125;0.014605712890625
4;6822;61.9019908437125;0.34942626953125;0.0147125244140625
4;6823;61.910120843692;0.3519287109375;0.0148162841796875
4;6824;61.9182508436714;0.35430908203125;0.01494140625
4;6825;61.9263808436509;0.35675048828125;0.0150299072265625
4;6826;61.9345108436304;0.359161376953125;0.01514892578125
4;6827;61.9426408436099;0.361663818359375;0.015252685546875
4;6828;61.9507708435893;0.36407470703125;0.0153533935546875
4;6829;61.9589008435688;0.366485595703125;0.0154449462890625
4;6830;61.9670308435483;0.368927001953125;0.0155487060546875
4;6831;61.9751608435278;0.3714599609375;0.01563720703125
