,1 - Potential Applied / V,1 - Time / s,1 - Current / A,1 - Potential / V,2 - Potential Applied / V,2 - Time / s,2 - Current / A,2 - Potential / V ,3 - Potential Applied / V,3 - Time / s,3 - Current / A,3 - Potential / V,4 - Potential Applied / V,4 - Time / s,4 - Current / A,4 - Potential / V,5 - Potential Applied / V,5 - Time / s,5 - Current / A,5 - Potential / V,6 - Potential Applied / V,6 - Time / s,6 - Current / A,6 - Potential / V,7 - Potential Applied / V,7 - Time / s,7 - Current / A,7 - Potential / V,8 - Potential Applied / V,8 - Time / s,8 - Current / A,8 - Potential / V,9 - Potential Applied / V,9 - Time / s,9 - Current / A,9 - Potential / V,10 - Potential Applied / V,10 - Time / s,10 - Current / A,10 - Potential / V,11 - Potential Applied / V,11 - Time / s,11 - Current / A,11 - Potential / V,12 - Potential Applied / V,12 - Time / s,12 - Current / A,12 - Potential / V,13 - Potential Applied / V,13 - Time / s,13 - Current / A,13 - Potential / V
4722,-2.59872,73.5094,-0.0550232,-2.59888,-2.05826,69.8116,-0.0290558,-2.0578,-0.77652,61.2676,0.0473083,-0.775452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,-2.59766,73.5129,-0.0551758,-2.59766,-2.05719,69.8151,-0.0291229,-2.05658,-0.775452,61.2711,0.0488953,-0.773621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,-2.59659,73.5165,-0.0550232,-2.59613,-2.05612,69.8187,-0.029126,-2.05566,-0.774384,61.2747,0.0502625,-0.77301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,-2.59552,73.52,-0.0548401,-2.59583,-2.05505,69.8222,-0.0291718,-2.05444,-0.773315,61.2782,0.0517883,-0.7724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,-2.59445,73.5236,-0.0549011,-2.59491,-2.05399,69.8258,-0.0290405,-2.05383,-0.772247,61.2818,0.0536499,-0.770569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,-2.59338,73.5272,-0.0548401,-2.59399,-2.05292,69.8294,-0.0290558,-2.05231,-0.771179,61.2854,0.0551453,-0.769958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,-2.59232,73.5307,-0.054718,-2.59247,-2.05185,69.8329,-0.0291016,-2.05139,-0.770111,61.2889,0.0569153,-0.768738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,-2.59125,73.5343,-0.0546875,-2.59186,-2.05078,69.8365,-0.0290802,-2.04987,-0.769043,61.2925,0.059021,-0.767517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,-2.59018,73.5378,-0.0548401,-2.59064,-2.04971,69.84,-0.0290344,-2.04956,-0.767975,61.296,0.0609741,-0.766907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,-2.58911,73.5414,-0.0548096,-2.58942,-2.04865,69.8436,-0.0291443,-2.04803,-0.766907,61.2996,0.0631104,-0.765686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,-2.58804,73.545,-0.0545349,-2.5885,-2.04758,69.8472,-0.0291016,-2.04651,-0.765839,61.3032,0.0653381,-0.764465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,-2.58698,73.5485,-0.054718,-2.58728,-2.04651,69.8507,-0.0290497,-2.0459,-0.764771,61.3067,0.067749,-0.763245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,-2.58591,73.5521,-0.0547485,-2.58606,-2.04544,69.8543,-0.0291077,-2.04498,-0.763702,61.3103,0.070282,-0.762024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,-2.58484,73.5556,-0.0546265,-2.58484,-2.04437,69.8578,-0.0290588,-2.04376,-0.762634,61.3138,0.0728149,-0.761108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,-2.58377,73.5592,-0.0545044,-2.58423,-2.0433,69.8614,-0.0289612,-2.04315,-0.761566,61.3174,0.0757141,-0.760803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,-2.5827,73.5628,-0.0546875,-2.58301,-2.04224,69.865,-0.0290009,-2.04193,-0.760498,61.321,0.0787048,-0.758972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,-2.58163,73.5663,-0.0545959,-2.5824,-2.04117,69.8685,-0.0290985,-2.04071,-0.75943,61.3245,0.081543,-0.758057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,-2.58057,73.5699,-0.0544434,-2.58087,-2.0401,69.8721,-0.0290344,-2.03918,-0.758362,61.3281,0.0842896,-0.756836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,-2.5795,73.5734,-0.0545959,-2.57965,-2.03903,69.8756,-0.0288635,-2.03827,-0.757294,61.3316,0.0869751,-0.756531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,-2.57843,73.577,-0.0546265,-2.57874,-2.03796,69.8792,-0.0290466,-2.03705,-0.756226,61.3352,0.0890808,-0.75531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,-2.57736,73.5806,-0.0545959,-2.57782,-2.0369,69.8828,-0.0290649,-2.03613,-0.755157,61.3388,0.0909729,-0.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,-2.57629,73.5841,-0.0545349,-2.5766,-2.03583,69.8863,-0.0289642,-2.03491,-0.754089,61.3423,0.092865,-0.752563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,-2.57523,73.5877,-0.0546265,-2.57568,-2.03476,69.8899,-0.0289612,-2.034,-0.753021,61.3459,0.0948486,-0.751038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,-2.57416,73.5912,-0.0545654,-2.57446,-2.03369,69.8934,-0.0290375,-2.03339,-0.751953,61.3494,0.0970459,-0.750427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,-2.57309,73.5948,-0.0544434,-2.57385,-2.03262,69.897,-0.0289612,-2.03217,-0.750885,61.353,0.099823,-0.749725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,-2.57202,73.5984,-0.0545654,-2.57202,-2.03156,69.9006,-0.0288696,-2.03125,-0.749817,61.3566,0.103119,-0.748627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,-2.57095,73.6019,-0.0544739,-2.57141,-2.03049,69.9041,-0.0289764,-2.03003,-0.748749,61.3601,0.106628,-0.747528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,-2.56989,73.6055,-0.0543823,-2.57019,-2.02942,69.9077,-0.0289429,-2.0282,-0.747681,61.3637,0.110229,-0.74646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,-2.56882,73.609,-0.0544128,-2.56897,-2.02835,69.9112,-0.0288452,-2.02728,-0.746613,61.3672,0.114105,-0.745361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,-2.56775,73.6126,-0.0544128,-2.56805,-2.02728,69.9148,-0.0288849,-2.02637,-0.745544,61.3708,0.118042,-0.744263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,-2.56668,73.6162,-0.0543213,-2.56714,-2.02621,69.9184,-0.0289154,-2.02576,-0.744476,61.3744,0.121887,-0.743256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,-2.56561,73.6197,-0.0542603,-2.56622,-2.02515,69.9219,-0.0288116,-2.02515,-0.743408,61.3779,0.126129,-0.742218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,-2.56454,73.6233,-0.0543823,-2.56531,-2.02408,69.9255,-0.0288544,-2.02301,-0.74234,61.3815,0.130463,-0.741089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,-2.56348,73.6268,-0.0542603,-2.56378,-2.02301,69.929,-0.0289642,-2.02271,-0.741272,61.385,0.13501,-0.740021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,-2.56241,73.6304,-0.0541077,-2.56287,-2.02194,69.9326,-0.0289032,-2.02148,-0.740204,61.3886,0.139587,-0.738983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,-2.56134,73.634,-0.0542297,-2.56134,-2.02087,69.9362,-0.0288239,-2.01996,-0.739136,61.3922,0.144409,-0.737854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,-2.56027,73.6375,-0.0542297,-2.56073,-2.01981,69.9397,-0.0288849,-2.01965,-0.738068,61.3957,0.149261,-0.736816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,-2.5592,73.6411,-0.0539856,-2.55981,-2.01874,69.9433,-0.0288818,-2.01752,-0.737,61.3993,0.153992,-0.73587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,-2.55814,73.6446,-0.0540161,-2.55829,-2.01767,69.9468,-0.0288208,-2.0166,-0.735931,61.4028,0.158844,-0.734833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,-2.55707,73.6482,-0.0540466,-2.55737,-2.0166,69.9504,-0.0288269,-2.01599,-0.734863,61.4064,0.164459,-0.733704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,-2.556,73.6518,-0.0539246,-2.55646,-2.01553,69.954,-0.0288788,-2.01447,-0.733795,61.41,0.170349,-0.732666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,-2.55493,73.6553,-0.0537109,-2.55554,-2.01447,69.9575,-0.0288177,-2.01355,-0.732727,61.4135,0.17627,-0.731506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,-2.55386,73.6589,-0.053833,-2.55402,-2.0134,69.9611,-0.028717,-2.01355,-0.731659,61.4171,0.182343,-0.730408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,-2.5528,73.6624,-0.0537109,-2.5531,-2.01233,69.9646,-0.0288239,-2.01141,-0.730591,61.4206,0.188202,-0.729401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,-2.55173,73.666,-0.0536804,-2.55157,-2.01126,69.9682,-0.0288452,-2.01111,-0.729523,61.4242,0.194336,-0.728333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,-2.55066,73.6696,-0.0535889,-2.55096,-2.01019,69.9718,-0.0286926,-2.00928,-0.728455,61.4278,0.200562,-0.727234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,-2.54959,73.6731,-0.0536194,-2.54944,-2.00912,69.9753,-0.0287933,-2.00897,-0.727386,61.4313,0.206909,-0.726105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,-2.54852,73.6767,-0.0534363,-2.54852,-2.00806,69.9789,-0.0288605,-2.00745,-0.726318,61.4349,0.213531,-0.725037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,-2.54745,73.6802,-0.0532837,-2.54761,-2.00699,69.9824,-0.0286926,-2.00592,-0.72525,61.4384,0.220032,-0.723938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,-2.54639,73.6838,-0.0533447,-2.54669,-2.00592,69.986,-0.0286987,-2.00531,-0.724182,61.442,0.226563,-0.72287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,-2.54532,73.6874,-0.0532227,-2.54547,-2.00485,69.9896,-0.0287628,-2.00378,-0.723114,61.4456,0.233124,-0.721832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,-2.54425,73.6909,-0.0529785,-2.54456,-2.00378,69.9931,-0.0287628,-2.00348,-0.722046,61.4491,0.239807,-0.720764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,-2.54318,73.6945,-0.053009,-2.54303,-2.00272,69.9967,-0.0286499,-2.00226,-0.720978,61.4527,0.246765,-0.719696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,-2.54211,73.698,-0.052887,-2.54272,-2.00165,70.0002,-0.0286682,-2.00073,-0.71991,61.4562,0.253632,-0.718628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,-2.54105,73.7016,-0.0527039,-2.5415,-2.00058,70.0038,-0.0287415,-2.00012,-0.718842,61.4598,0.26059,-0.717529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,-2.53998,73.7052,-0.0525513,-2.54059,-1.99951,70.0074,-0.0286743,-1.9989,-0.717773,61.4634,0.267792,-0.716492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,-2.53891,73.7087,-0.0525208,-2.53876,-1.99844,70.0109,-0.028598,-1.99707,-0.716705,61.4669,0.275055,-0.715363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,-2.53784,73.7123,-0.0523682,-2.53845,-1.99738,70.0145,-0.0287384,-1.99677,-0.715637,61.4705,0.281891,-0.714325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,-2.53677,73.7158,-0.052063,-2.53662,-1.99631,70.018,-0.0286743,-1.99554,-0.714569,61.474,0.289154,-0.713226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,-2.53571,73.7194,-0.0520325,-2.53632,-1.99524,70.0216,-0.0285431,-1.99432,-0.713501,61.4776,0.296722,-0.712219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,-2.53464,73.723,-0.0520325,-2.5351,-1.99417,70.0252,-0.0286835,-1.99341,-0.712433,61.4812,0.303894,-0.71109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
